Age,Telephone_Number,Family_Members_with_Passes,Previously_Owned_Passes,Club_Member,Distance_from_Park_km,Pass_Type
53,+1-61865801,1,3,True,66.69758096423016,Silver
50,+1-02403750,2,3,False,20.178383744188267,Gold
47,+1-02772623,2,2,False,23.328857246618334,Gold
54,+1-83246437,3,2,False,21.86582795338472,Gold
40,+1-31512048,0,3,False,23.475186209332318,Silver
27,+1-16417533,0,0,False,26.450344035977793,None
22,+1-12624553,1,0,True,61.56495628811547,Silver
53,+1-52663162,1,2,False,88.54870970675545,None
51,+1-01875501,0,0,False,28.978733629881265,None
69,+1-32076383,3,3,False,14.145815005918806,Gold
48,+1-00003013,2,2,False,21.709484007845738,Silver
27,+1-61768535,0,1,False,36.41095103009035,None
36,+1-36822100,1,2,True,22.59732950308386,Gold
49,+1-26816015,0,4,False,9.0570595746779,Gold
18,+1-47106577,0,0,False,28.01530179411674,None
22,+1-17586178,0,0,False,65.89297164834501,None
62,+1-63833873,0,3,False,3.3797344577221984,Silver
21,+1-77657643,2,2,False,2.206178276645044,Gold
33,+1-17833416,0,3,False,110.73629603709891,None
41,+1-45377452,2,2,False,48.785710123427954,Silver
33,+1-08823612,1,2,False,15.958542200227438,Silver
19,+1-57030175,1,1,False,0.8780546636837846,Silver
66,+1-81288524,2,0,False,81.37418648841032,None
45,+1-16757126,0,4,False,47.4279431593554,None
49,+1-06576322,0,4,False,28.051765233697353,Silver
44,+1-38814031,1,0,False,47.14418210965557,None
37,+1-73434442,2,3,True,29.701814517565445,Gold
41,+1-62122732,0,4,False,33.604227137829895,None
29,+1-43876743,0,1,False,70.48899459379534,None
67,+1-60576165,1,1,False,15.659041359951678,None
52,+1-43016247,0,1,False,22.533421934823387,None
50,+1-75418010,1,4,False,45.57335819141301,Silver
50,+1-33447252,0,1,False,9.47771117217084,None
68,+1-17086325,1,1,False,27.59772863744574,None
60,+1-88348114,1,3,False,12.920636341769415,Gold
54,+1-07418167,0,0,False,1.5629435008516308,None
29,+1-56036005,0,4,False,5.039090757328144,Gold
20,+1-32482448,0,0,False,3.6130796322871777,None
18,+1-30405603,0,1,True,23.880916335148264,Silver
50,+1-80874563,2,3,False,3.831586619138597,Gold
57,+1-56551426,0,0,False,23.470783689594782,None
27,+1-30556725,1,2,False,39.71875139990858,None
60,+1-18121804,0,4,True,29.99738852763982,Gold
61,+1-04777174,2,1,False,41.480297209268805,Silver
46,+1-06540056,0,1,False,20.284310715857742,None
30,+1-08341712,1,2,True,40.200354324891784,Silver
29,+1-81536588,3,1,False,47.04084694328471,Silver
48,+1-30177130,3,0,False,8.663100121337203,Gold
63,+1-63788245,0,1,True,58.23666497580328,None
19,+1-57553672,0,0,False,82.60406462666448,None
68,+1-62700583,0,0,False,39.42292286273839,None
67,+1-54058221,0,4,False,106.51603635553333,None
52,+1-32102584,1,4,False,2.0073573437879326,Gold
40,+1-24446468,0,4,True,4.882053803455553,Gold
34,+1-41473128,1,4,False,69.93541121371686,Silver
43,+1-87777705,0,2,False,0.9411564524123629,None
25,+1-87201165,1,2,False,26.605649191732535,Silver
46,+1-17863033,2,3,False,9.390684864149517,Gold
43,+1-73316352,0,0,False,18.213306562720877,None
27,+1-65234853,0,3,True,14.648236742691346,Gold
43,+1-61343381,1,2,False,6.256984748492966,Silver
51,+1-57763655,2,3,False,26.44270781157609,Gold
68,+1-17768788,3,0,False,6.790192404865781,Gold
58,+1-51626815,1,4,True,15.686051291645924,Gold
24,+1-58844876,2,1,True,44.147354902317424,Gold
21,+1-75267706,0,2,False,33.20491593948566,None
67,+1-21178225,0,0,False,31.458166961398252,None
62,+1-05238202,2,1,True,20.807766108953153,Gold
28,+1-66407712,0,2,False,6.274197055041667,Silver
46,+1-30342157,0,0,True,17.682134136774188,Silver
53,+1-60325886,0,2,False,19.032223359327507,None
42,+1-87486476,1,0,True,6.803020110162267,Gold
38,+1-80860047,0,2,False,27.603529002831692,None
53,+1-85755341,0,2,False,21.59365186195139,None
27,+1-22445457,0,4,True,11.886446091022545,Gold
54,+1-13540821,1,0,True,6.970331233326459,Gold
26,+1-86453038,2,3,True,4.607167357181343,Gold
41,+1-02468526,0,1,False,63.77823827675692,None
52,+1-32663610,0,2,True,83.96764652066392,None
66,+1-13725588,2,4,False,51.26644646901655,Gold
52,+1-38515173,0,3,False,27.04402796847003,Silver
65,+1-47753067,1,2,False,97.84183412968429,None
53,+1-81034045,0,0,False,18.893862712047568,None
35,+1-26532428,1,1,False,1.3724459188339007,Silver
66,+1-85533137,1,3,False,14.031924242717812,Silver
56,+1-18011562,2,1,True,5.91947662128693,Gold
49,+1-84438733,0,2,False,35.2853052739065,None
41,+1-18236773,0,4,True,10.527998882068834,Gold
40,+1-60555174,0,3,False,19.016098475086498,None
49,+1-41388583,3,2,False,81.71930443671997,Silver
54,+1-01078515,0,2,False,146.84708692372686,None
29,+1-82814168,0,1,True,22.969682851064345,Silver
66,+1-64337041,2,4,False,9.663144808850086,Gold
30,+1-86758566,1,3,False,17.36532276700263,Gold
40,+1-87036762,0,1,False,62.4647397887016,None
42,+1-36765886,0,1,False,8.158976334835511,None
52,+1-75005170,0,2,False,1.9380839985954474,None
58,+1-17511644,3,2,False,51.10349158601398,Gold
47,+1-76833120,0,2,True,22.64462309086504,Silver
34,+1-06426120,0,0,True,68.1677138080489,None
66,+1-71685118,0,3,False,34.68723821272741,None
37,+1-78331037,0,3,False,1.0839627790379953,Silver
65,+1-17003684,0,4,False,46.43492584261963,Silver
42,+1-16188273,1,0,True,6.351780198526744,Silver
39,+1-20430777,1,4,True,4.066354133384512,Gold
30,+1-25684853,1,4,False,24.792438170600033,Gold
36,+1-00424407,1,0,True,17.431325950377452,Silver
66,+1-44870260,1,0,False,10.774611429788699,None
53,+1-04851854,1,0,False,26.648885124778506,None
29,+1-42531288,2,4,False,40.78717894710103,Silver
58,+1-58345847,0,3,False,20.39831657756688,None
36,+1-04056405,0,4,False,46.550792694672914,None
29,+1-45661252,0,1,False,16.26918693689318,None
26,+1-13482254,2,2,False,20.72520012236102,Gold
24,+1-56247313,2,3,True,23.584786993775523,Gold
45,+1-12338583,1,1,False,11.37018882092176,Silver
31,+1-88542424,0,3,False,13.550808247688096,Silver
48,+1-41865437,1,1,True,21.49414369803429,Gold
69,+1-17002453,1,2,False,64.45827139008318,None
36,+1-66111184,0,2,False,23.97809021636194,None
64,+1-74405325,0,3,False,3.4507949919047602,Silver
33,+1-17087081,1,4,False,39.38772568290388,Silver
22,+1-21711061,0,1,False,21.79112657521888,None
52,+1-44222532,0,2,False,15.297447448304695,None
29,+1-12353722,0,1,True,35.269167675015304,Silver
42,+1-27301125,2,0,False,5.474391081974198,Silver
69,+1-70801268,0,4,False,46.15873404356257,None
38,+1-27863335,0,4,False,37.801500629739934,Silver
53,+1-34867446,1,3,False,6.150980701761493,Gold
40,+1-78121611,0,1,True,56.19958952013972,Silver
33,+1-13012605,0,1,True,6.424340976906557,Silver
56,+1-22336277,1,2,False,33.94458726566569,Silver
62,+1-61453486,0,0,False,13.760464657864008,None
59,+1-10121283,1,0,False,42.27594084736028,None
56,+1-82041311,0,1,False,1.7924855611179737,None
31,+1-24311565,0,2,False,8.623442527426677,None
48,+1-60520737,0,4,True,19.074352114764707,Gold
22,+1-33358477,0,3,False,37.62341853895416,Silver
52,+1-38845427,0,4,False,28.668980839869555,Silver
40,+1-83886724,1,0,False,92.39588261741025,None
46,+1-26528026,2,0,True,24.562825071800567,Gold
60,+1-22183518,0,1,False,10.777912019343423,None
28,+1-64636163,2,0,True,17.05748468823345,Gold
35,+1-30244130,1,2,False,2.3533997158478783,Silver
64,+1-80562062,0,4,False,3.731575425930701,Silver
29,+1-55353781,1,1,False,21.8681793630421,Silver
26,+1-68840570,2,2,False,111.50763761247215,None
27,+1-10413067,1,2,False,8.41268729730738,Silver
61,+1-41706055,2,3,False,45.043248457229055,Silver
34,+1-41184465,1,0,False,13.69933434685527,None
55,+1-10432113,1,0,False,0.9690393237419621,Silver
24,+1-13286278,0,2,False,5.369125029106925,Silver
63,+1-65347212,0,1,True,29.153858005331134,Silver
30,+1-67068227,0,2,False,7.803130748194095,None
57,+1-37423375,2,2,False,57.202046128447755,Silver
59,+1-68522210,1,0,False,13.714617087250726,None
26,+1-03248784,2,4,False,7.67020958602016,Gold
67,+1-73424244,0,0,False,45.27384972721308,None
44,+1-58050517,1,3,False,5.189998963741057,Silver
19,+1-25534176,1,3,True,91.58850960665421,Silver
22,+1-56046018,0,1,False,8.146245911552484,None
46,+1-25684312,1,4,False,50.66451002026214,Silver
54,+1-41303627,0,2,False,21.821534799354243,None
55,+1-55042076,0,4,False,40.310792342921054,Silver
36,+1-63582834,0,0,False,4.453202896154724,None
25,+1-65777256,3,0,True,7.008322413762931,Gold
65,+1-83470534,2,2,False,6.62845721713002,Gold
62,+1-41713405,1,2,False,4.32617464790146,Silver
18,+1-14578543,2,3,False,9.235944953827959,Gold
39,+1-11646004,2,0,False,54.954960333125726,None
69,+1-17201657,0,0,False,41.300912411619194,None
34,+1-67256006,1,3,False,10.975921135502652,Silver
24,+1-22451252,0,1,False,13.654076850115032,None
42,+1-48254455,0,1,True,39.79597669991837,Silver
62,+1-08407664,0,3,True,52.072069042838145,Silver
21,+1-08874270,0,0,False,16.54957537747915,None
53,+1-26364566,0,0,False,40.48794503873655,None
23,+1-66622611,0,1,True,25.256629094531277,Silver
48,+1-23576311,0,2,False,145.48089402953732,None
36,+1-35254417,1,2,False,35.18689498733565,None
61,+1-41688068,0,3,False,40.17548956342327,None
56,+1-50133171,1,2,True,55.52110740318249,Gold
44,+1-23807467,0,1,False,4.615905576740484,None
27,+1-47781203,1,4,False,13.741043097957258,Gold
43,+1-40710148,0,3,False,20.28813394357755,None
36,+1-81126205,1,0,True,4.9719933997974755,Silver
56,+1-20300171,1,4,False,13.478270055931173,Gold
20,+1-17532028,3,1,False,34.71748568840617,Silver
62,+1-45400327,0,0,False,8.651053332609276,None
30,+1-66761352,2,2,True,19.70076521242884,Gold
67,+1-25004071,0,3,False,4.403276402594025,None
45,+1-54302311,0,2,True,3.6342963685042053,Gold
37,+1-10152407,1,3,False,13.733029017046082,Silver
45,+1-38312456,0,1,False,38.94171935459423,None
25,+1-36263786,2,1,False,22.404337448779334,Silver
58,+1-77185344,1,0,False,29.693607016131786,None
56,+1-68683357,0,3,False,15.476357513620137,Silver
18,+1-80076824,1,4,False,26.47217393742166,Gold
20,+1-24035167,0,2,True,19.85378055293533,Gold
30,+1-03343861,1,3,False,15.191492050679896,Silver
45,+1-08051354,0,4,True,0.7318980220090331,Gold
66,+1-52416207,2,2,True,56.00576413226,Gold
42,+1-72687216,0,1,True,91.27947012269635,None
50,+1-68437331,1,1,False,22.643310494211953,None
55,+1-03688046,1,0,False,17.766597419110216,None
23,+1-65328370,1,1,False,43.38386676594564,None
61,+1-65034732,0,1,False,0.3879157137853238,None
62,+1-13346814,1,1,False,4.471610994875283,Silver
49,+1-82015400,1,3,False,9.753081178158432,Gold
62,+1-33555086,1,0,False,2.6316658166537374,None
64,+1-66115623,1,3,True,1.4091651218095143,Gold
38,+1-26636403,0,4,False,83.79441984359329,None
33,+1-61101777,0,1,False,6.124600531235828,None
38,+1-00357125,0,4,False,26.96114222242368,None
28,+1-31637768,0,4,False,23.214235911087904,Silver
54,+1-36031842,1,3,False,10.112966904455103,Gold
53,+1-35067668,0,1,False,31.284431726878278,None
52,+1-36841437,1,3,False,11.811487563769925,Gold
36,+1-48825532,3,2,False,18.353178908809756,Gold
37,+1-06460726,1,2,False,14.377690540302655,Silver
35,+1-22813526,1,1,False,72.46835232870478,None
64,+1-64213377,0,4,False,79.97938826889141,None
58,+1-45704331,3,3,False,14.053997685789945,Gold
66,+1-05647813,0,4,False,8.509968488781043,Silver
31,+1-84252425,1,2,True,40.01598505341902,Gold
32,+1-48257651,0,3,False,11.353827061478905,None
48,+1-67083766,0,3,False,19.669725246217887,Silver
18,+1-10317675,1,3,False,23.54271434662018,Silver
20,+1-08500757,0,1,False,130.14672684823697,None
33,+1-77663818,0,1,False,14.486131253837991,None
40,+1-21341048,0,1,False,15.821735488087164,None
28,+1-48523302,1,3,True,2.1191604522825234,Gold
29,+1-20808011,2,4,False,32.62443111813831,Gold
27,+1-56021781,2,0,False,6.36005101547878,Silver
49,+1-18348588,1,4,False,28.52498165176367,Gold
33,+1-68447386,0,2,False,8.311545541122316,None
25,+1-62364206,0,2,False,86.74280587868726,None
55,+1-56131760,1,1,False,2.5207032515579195,Silver
29,+1-11320180,0,0,False,79.68223627577527,None
41,+1-86114432,0,1,False,24.005114859399328,None
45,+1-33144405,0,4,False,83.00137944874199,None
25,+1-16344414,0,1,False,20.385821148113475,None
45,+1-23138720,0,2,False,1.382774037710987,Silver
53,+1-05230704,0,2,True,6.614096252532841,Gold
43,+1-51660334,0,1,False,12.988250049688949,None
25,+1-00680155,2,4,False,83.2235553151549,Silver
67,+1-18365276,0,3,False,42.727782380464454,None
45,+1-82010412,2,4,True,27.61151119473674,Gold
45,+1-74345680,3,1,True,17.37528146777149,Gold
54,+1-38470380,0,4,False,17.764210625247014,Gold
58,+1-03262013,0,2,False,31.71952169597575,None
53,+1-00767352,0,0,False,38.219566007926446,None
44,+1-73235663,0,2,False,19.468687672914562,None
34,+1-76178433,1,2,False,48.01899860041772,None
26,+1-35366447,2,3,False,22.298217669698488,Gold
50,+1-66566116,1,1,False,21.696886399400846,None
37,+1-66401877,0,3,False,31.359956409876308,Silver
30,+1-05872325,1,3,True,47.42447152461141,Gold
45,+1-87317757,1,1,True,27.266298238260944,Silver
65,+1-80810773,1,4,False,76.85483235684548,None
46,+1-76143204,0,0,False,62.767849566935034,None
30,+1-78600010,1,3,False,44.07586093471557,None
63,+1-38336860,1,3,False,18.61020039435309,Gold
52,+1-03305147,2,4,False,28.46527296687466,Gold
23,+1-28680423,0,1,False,21.195612328739145,None
35,+1-36746222,0,2,False,0.18643769048155684,None
68,+1-35474414,2,4,False,32.62164140976785,Gold
22,+1-61564830,0,2,False,74.1649562357134,None
64,+1-77671280,0,0,False,21.95057347316621,None
42,+1-77643504,2,3,True,5.6084171737318655,Gold
19,+1-33687745,0,0,True,18.456398705090695,Silver
27,+1-12412354,0,2,False,0.09126381292392861,Silver
47,+1-31446034,1,2,False,40.39903259782965,None
67,+1-77040011,1,2,False,33.12404420689123,None
62,+1-83201584,1,3,False,31.636774292379386,Silver
22,+1-34867375,0,1,False,17.073553228576134,None
50,+1-46524863,1,1,False,14.928247979714184,None
18,+1-64156757,1,3,False,9.550877968243656,Gold
35,+1-61585362,0,1,False,74.3563073375654,None
49,+1-40278813,1,1,False,13.802832136601657,None
64,+1-42051808,1,3,True,24.271079809441048,Gold
66,+1-61571452,0,1,True,18.335853374540616,Silver
28,+1-15210704,1,1,False,32.435499020982874,None
38,+1-52616146,0,4,False,120.09443469095667,None
43,+1-23028471,0,0,True,26.01939083140543,Silver
42,+1-26386035,0,0,False,15.694605833690309,None
39,+1-55421282,1,0,False,27.966132910194823,None
44,+1-20121756,2,4,False,1.0391184884441924,Gold
66,+1-05152628,0,0,False,70.47323451801728,None
30,+1-26371787,0,2,False,5.527806120820818,None
50,+1-50606171,0,0,True,23.31130644847619,None
51,+1-22044485,1,3,False,14.32516495743604,Gold
58,+1-52462142,0,0,False,57.05189340011967,None
52,+1-48034110,1,2,False,98.77872921271712,None
18,+1-71213024,2,0,False,1.9239554232911775,Silver
38,+1-03536658,1,1,False,6.951207029037776,Silver
65,+1-17735540,0,2,False,56.78073917243722,None
23,+1-26712342,1,3,False,18.157605786780483,Gold
45,+1-47715381,0,1,False,30.031177518169468,None
34,+1-70501284,0,1,True,13.91271929835116,Gold
22,+1-14402480,0,4,True,22.928440515322233,Gold
48,+1-70850746,0,1,False,9.313484570273594,None
22,+1-66578161,2,0,False,26.753213264281673,Silver
55,+1-51510623,0,1,False,17.01959467024414,None
20,+1-54385515,1,1,False,34.3136014514393,None
40,+1-67782660,1,4,False,28.10491399220388,Gold
54,+1-73452440,0,0,False,4.306106875570592,None
54,+1-22060638,0,0,False,6.339958957311189,None
27,+1-64685050,1,1,False,0.7038204585250015,None
27,+1-37447704,0,3,True,13.301091214039639,Gold
36,+1-47066812,1,3,False,9.56127160121943,Gold
34,+1-30622278,1,0,False,2.5762151315973245,None
38,+1-10858510,1,3,True,34.00583730085038,Gold
31,+1-72070708,1,0,False,37.75840858191149,None
26,+1-88234583,0,0,True,32.56749551884972,Silver
63,+1-50173638,0,2,False,7.960320590014327,Silver
18,+1-83750602,0,0,False,29.690321997248624,None
68,+1-78200640,3,2,False,14.329094049857487,Gold
62,+1-55366804,1,1,True,0.30926989494886764,Gold
30,+1-26330011,0,4,False,102.83088502814627,None
21,+1-07558435,2,0,False,37.949440904310066,None
18,+1-70678762,2,1,True,8.179273801339333,Gold
66,+1-12335635,1,0,False,11.106430057265525,None
57,+1-85204270,0,0,False,68.51552525137689,None
49,+1-12274751,0,4,False,8.829211267056627,Gold
51,+1-38344756,1,2,True,2.906563541514436,Gold
45,+1-54426461,0,0,False,55.1851817754875,None
48,+1-87415767,2,0,False,35.88277847864693,None
25,+1-32614603,1,2,False,23.47211100871443,Silver
56,+1-15062076,0,3,False,24.244097356811718,None
43,+1-16287462,0,4,False,34.926856322723445,Silver
51,+1-00170488,1,4,False,72.50562924051334,None
20,+1-16025816,0,0,True,51.86105101122869,None
67,+1-31258783,0,4,False,7.968014768570165,Gold
29,+1-38717088,3,3,False,30.95709807233091,Gold
18,+1-74424308,1,0,True,33.37820360414073,Silver
61,+1-32504618,0,2,False,51.72192288206974,None
22,+1-51770003,0,2,False,72.57469367212076,None
47,+1-37020886,0,0,False,1.8113759667883114,None
47,+1-70410260,1,2,False,2.9778270103778484,Silver
34,+1-11322426,2,2,True,3.002054600781975,Gold
65,+1-43231021,0,0,False,35.34411597090483,None
64,+1-00184875,0,1,True,79.03199945022823,None
40,+1-04067761,0,4,False,26.17658706665873,Silver
32,+1-43483771,0,4,False,25.171584449595688,Silver
54,+1-54136080,1,1,False,54.94497016238278,None
38,+1-46713135,0,2,False,145.85275314686024,None
31,+1-51330124,1,4,True,85.34922712904326,Silver
19,+1-75256550,1,3,False,28.005527724831055,Silver
28,+1-26336818,0,1,False,179.69276507074997,None
68,+1-25308571,1,2,False,38.53575341917065,None
56,+1-65113327,1,3,True,36.17765013843248,Gold
55,+1-61284127,1,1,False,3.0834398405237655,None
51,+1-31157631,0,2,False,10.574925434566888,None
55,+1-83846415,1,0,False,26.264045911369287,None
67,+1-65272484,1,2,False,35.8859571411738,Silver
51,+1-66414663,1,3,False,6.754179857377708,Gold
35,+1-05243164,0,4,False,49.66365521839337,Silver
47,+1-68348344,0,1,False,62.54091424580866,None
32,+1-73364555,0,0,False,57.26326215349183,None
44,+1-44873678,0,1,True,23.128643185186856,Silver
68,+1-42354821,0,2,False,12.457396528110657,Silver
51,+1-56402235,0,0,False,55.33908011884988,None
69,+1-40580772,1,4,False,40.65315838319468,Silver
55,+1-87242483,0,1,True,1.1573619721908182,Gold
50,+1-52247727,0,1,False,20.864173792946854,None
41,+1-72118656,1,3,False,51.95872147145643,Silver
32,+1-70722533,0,2,False,25.265403512826985,None
47,+1-38720003,0,3,False,9.365065465427543,Silver
59,+1-53277580,1,0,False,0.49991756638272683,Silver
68,+1-75034678,1,1,False,7.7117791569290945,Silver
34,+1-58372335,0,0,False,28.39151520510023,None
22,+1-85048452,0,4,False,8.753817676662003,Gold
46,+1-73348764,0,4,False,0.3427768076172895,Gold
21,+1-88137047,0,3,False,2.1756860492136254,Silver
